KTT9I96;RJ;;;;;   1e-06
EVV4J96;SP;;;;; 9,9e-05
FVV4J96;SP;;;;; 9,9e-05
EVV7J96;SP;;;;; 9,9e-05
FVV7J96;SP;;;;; 9,9e-05
EVV9J96;SP;;;;; 9,9e-05
FVV9J96;SP;;;;; 9,9e-05
EVA4I24;SP;;;;;  0,0098
FVA4I24;SP;;;;;  0,0098
EVR4I24;SP;;;;;  0,0098
FVR4I24;SP;;;;;  0,0098
EAV4I24;SP;;;;;  0,0098
FAV4I24;SP;;;;;  0,0098
EFV4I24;SP;;;;;  0,0098
FFV4I24;SP;;;;;  0,0098
EOV4I24;SP;;;;;  0,0098
FOV4I24;SP;;;;;  0,0098
EVA7I24;SP;;;;;  0,0098
FVA7I24;SP;;;;;  0,0098
EVR7I24;SP;;;;;  0,0098
FVR7I24;SP;;;;;  0,0098
EAV7I24;SP;;;;;  0,0098
FAV7I24;SP;;;;;  0,0098
EFV7I24;SP;;;;;  0,0098
FFV7I24;SP;;;;;  0,0098
EOV7I24;SP;;;;;  0,0098
FOV7I24;SP;;;;;  0,0098
EVA9I24;SP;;;;;  0,0098
FVA9I24;SP;;;;;  0,0098
EVR9I24;SP;;;;;  0,0098
FVR9I24;SP;;;;;  0,0098
EAV9I24;SP;;;;;  0,0098
FAV9I24;SP;;;;;  0,0098
EFV9I24;SP;;;;;  0,0098
FFV9I24;SP;;;;;  0,0098
EOV9I24;SP;;;;;  0,0098
FOV9I24;SP;;;;;  0,0098
EAA4J24;SP;;;;;    0,97
FAA4J24;SP;;;;;    0,97
EFA4J24;SP;;;;;    0,97
FFA4J24;SP;;;;;    0,97
EOA4J24;SP;;;;;    0,97
FOA4J24;SP;;;;;    0,97
EAR4J24;SP;;;;;    0,97
FAR4J24;SP;;;;;    0,97
EFR4J24;SP;;;;;    0,97
FFR4J24;SP;;;;;    0,97
EOR4J24;SP;;;;;    0,97
FOR4J24;SP;;;;;    0,97
EAA7J24;SP;;;;;    0,97
FAA7J24;SP;;;;;    0,97
EFA7J24;SP;;;;;    0,97
FFA7J24;SP;;;;;    0,97
EOA7J24;SP;;;;;    0,97
FOA7J24;SP;;;;;    0,97
EAR7J24;SP;;;;;    0,97
FAR7J24;SP;;;;;    0,97
EFR7J24;SP;;;;;    0,97
FFR7J24;SP;;;;;    0,97
EOR7J24;SP;;;;;    0,97
FOR7J24;SP;;;;;    0,97
EAA9J24;SP;;;;;    0,97
FAA9J24;SP;;;;;    0,97
EFA9J24;SP;;;;;    0,97
FFA9J24;SP;;;;;    0,97
EOA9J24;SP;;;;;    0,97
FOA9J24;SP;;;;;    0,97
EAR9J24;SP;;;;;    0,97
FAR9J24;SP;;;;;    0,97
EFR9J24;SP;;;;;    0,97
FFR9J24;SP;;;;;    0,97
EOR9J24;SP;;;;;    0,97
FOR9J24;SP;;;;;    0,97
EVA4I34;SP;;;;;  0,0098
FVA4I34;SP;;;;;  0,0098
EVR4I34;SP;;;;;  0,0098
FVR4I34;SP;;;;;  0,0098
EAV4I34;SP;;;;;  0,0098
FAV4I34;SP;;;;;  0,0098
EFV4I34;SP;;;;;  0,0098
FFV4I34;SP;;;;;  0,0098
EOV4I34;SP;;;;;  0,0098
FOV4I34;SP;;;;;  0,0098
EVA7I34;SP;;;;;  0,0098
FVA7I34;SP;;;;;  0,0098
EVR7I34;SP;;;;;  0,0098
FVR7I34;SP;;;;;  0,0098
EAV7I34;SP;;;;;  0,0098
FAV7I34;SP;;;;;  0,0098
EFV7I34;SP;;;;;  0,0098
FFV7I34;SP;;;;;  0,0098
EOV7I34;SP;;;;;  0,0098
FOV7I34;SP;;;;;  0,0098
EVA9I34;SP;;;;;  0,0098
FVA9I34;SP;;;;;  0,0098
EVR9I34;SP;;;;;  0,0098
FVR9I34;SP;;;;;  0,0098
EAV9I34;SP;;;;;  0,0098
FAV9I34;SP;;;;;  0,0098
EFV9I34;SP;;;;;  0,0098
FFV9I34;SP;;;;;  0,0098
EOV9I34;SP;;;;;  0,0098
FOV9I34;SP;;;;;  0,0098
EAA4J34;SP;;;;;    0,97
FAA4J34;SP;;;;;    0,97
EFA4J34;SP;;;;;    0,97
FFA4J34;SP;;;;;    0,97
EOA4J34;SP;;;;;    0,97
FOA4J34;SP;;;;;    0,97
EAR4J34;SP;;;;;    0,97
FAR4J34;SP;;;;;    0,97
EFR4J34;SP;;;;;    0,97
FFR4J34;SP;;;;;    0,97
EOR4J34;SP;;;;;    0,97
FOR4J34;SP;;;;;    0,97
EAA7J34;SP;;;;;    0,97
FAA7J34;SP;;;;;    0,97
EFA7J34;SP;;;;;    0,97
FFA7J34;SP;;;;;    0,97
EOA7J34;SP;;;;;    0,97
FOA7J34;SP;;;;;    0,97
EAR7J34;SP;;;;;    0,97
FAR7J34;SP;;;;;    0,97
EFR7J34;SP;;;;;    0,97
FFR7J34;SP;;;;;    0,97
EOR7J34;SP;;;;;    0,97
FOR7J34;SP;;;;;    0,97
EAA9J34;SP;;;;;    0,97
FAA9J34;SP;;;;;    0,97
EFA9J34;SP;;;;;    0,97
FFA9J34;SP;;;;;    0,97
EOA9J34;SP;;;;;    0,97
FOA9J34;SP;;;;;    0,97
EAR9J34;SP;;;;;    0,97
FAR9J34;SP;;;;;    0,97
EFR9J34;SP;;;;;    0,97
FFR9J34;SP;;;;;    0,97
EOR9J34;SP;;;;;    0,97
FOR9J34;SP;;;;;    0,97
EVA3I94;SP;;;;;  0,0098
FVA3I94;SP;;;;;  0,0098
EVR3I94;SP;;;;;  0,0098
FVR3I94;SP;;;;;  0,0098
EAV3I94;SP;;;;;  0,0098
FAV3I94;SP;;;;;  0,0098
EFV3I94;SP;;;;;  0,0098
FFV3I94;SP;;;;;  0,0098
EOV3I94;SP;;;;;  0,0098
FOV3I94;SP;;;;;  0,0098
EAA3J94;SP;;;;;    0,97
FAA3J94;SP;;;;;    0,97
EFA3J94;SP;;;;;    0,97
FFA3J94;SP;;;;;    0,97
EOA3J94;SP;;;;;    0,97
FOA3J94;SP;;;;;    0,97
EAR3J94;SP;;;;;    0,97
FAR3J94;SP;;;;;    0,97
EFR3J94;SP;;;;;    0,97
FFR3J94;SP;;;;;    0,97
EOR3J94;SP;;;;;    0,97
FOR3J94;SP;;;;;    0,97
ETT4J94;SP;;;;;  0,0097
FTT4J94;SP;;;;;  0,0097
ETT7J94;SP;;;;;  0,0097
FTT7J94;SP;;;;;  0,0097
ETT9J94;SP;;;;;  0,0097
FTT9J94;SP;;;;;  0,0097
EVN4I26;SP;;;;;  0,0001
FVN4I26;SP;;;;;  0,0001
EVN7I26;SP;;;;;  0,0001
FVN7I26;SP;;;;;  0,0001
EVN9I26;SP;;;;;  0,0001
FVN9I26;SP;;;;;  0,0001
EVN4I36;SP;;;;;  0,0001
FVN4I36;SP;;;;;  0,0001
EVN7I36;SP;;;;;  0,0001
FVN7I36;SP;;;;;  0,0001
EVN9I36;SP;;;;;  0,0001
FVN9I36;SP;;;;;  0,0001
EVN3I96;SP;;;;;  0,0001
FVN3I96;SP;;;;;  0,0001
ENV4I26;SP;;;;;  0,0001
FNV4I26;SP;;;;;  0,0001
ENV7I26;SP;;;;;  0,0001
FNV7I26;SP;;;;;  0,0001
ENV9I26;SP;;;;;  0,0001
FNV9I26;SP;;;;;  0,0001
ENA4J26;SP;;;;;  0,0099
FNA4J26;SP;;;;;  0,0099
EAN4J26;SP;;;;;  0,0099
FAN4J26;SP;;;;;  0,0099
EFN4J26;SP;;;;;  0,0099
FFN4J26;SP;;;;;  0,0099
EON4J26;SP;;;;;  0,0099
FON4J26;SP;;;;;  0,0099
ENR4J26;SP;;;;;  0,0099
FNR4J26;SP;;;;;  0,0099
ENA7J26;SP;;;;;  0,0099
FNA7J26;SP;;;;;  0,0099
EAN7J26;SP;;;;;  0,0099
FAN7J26;SP;;;;;  0,0099
EFN7J26;SP;;;;;  0,0099
FFN7J26;SP;;;;;  0,0099
EON7J26;SP;;;;;  0,0099
FON7J26;SP;;;;;  0,0099
ENR7J26;SP;;;;;  0,0099
FNR7J26;SP;;;;;  0,0099
ENA9J26;SP;;;;;  0,0099
FNA9J26;SP;;;;;  0,0099
EAN9J26;SP;;;;;  0,0099
FAN9J26;SP;;;;;  0,0099
EFN9J26;SP;;;;;  0,0099
FFN9J26;SP;;;;;  0,0099
EON9J26;SP;;;;;  0,0099
FON9J26;SP;;;;;  0,0099
ENR9J26;SP;;;;;  0,0099
FNR9J26;SP;;;;;  0,0099
ENV4I36;SP;;;;;  0,0001
FNV4I36;SP;;;;;  0,0001
ENV7I36;SP;;;;;  0,0001
FNV7I36;SP;;;;;  0,0001
ENV9I36;SP;;;;;  0,0001
FNV9I36;SP;;;;;  0,0001
ENA4J36;SP;;;;;  0,0099
FNA4J36;SP;;;;;  0,0099
EAN4J36;SP;;;;;  0,0099
FAN4J36;SP;;;;;  0,0099
EFN4J36;SP;;;;;  0,0099
FFN4J36;SP;;;;;  0,0099
EON4J36;SP;;;;;  0,0099
FON4J36;SP;;;;;  0,0099
ENR4J36;SP;;;;;  0,0099
FNR4J36;SP;;;;;  0,0099
ENA7J36;SP;;;;;  0,0099
FNA7J36;SP;;;;;  0,0099
EAN7J36;SP;;;;;  0,0099
FAN7J36;SP;;;;;  0,0099
EFN7J36;SP;;;;;  0,0099
FFN7J36;SP;;;;;  0,0099
EON7J36;SP;;;;;  0,0099
FON7J36;SP;;;;;  0,0099
ENR7J36;SP;;;;;  0,0099
FNR7J36;SP;;;;;  0,0099
ENA9J36;SP;;;;;  0,0099
FNA9J36;SP;;;;;  0,0099
EAN9J36;SP;;;;;  0,0099
FAN9J36;SP;;;;;  0,0099
EFN9J36;SP;;;;;  0,0099
FFN9J36;SP;;;;;  0,0099
EON9J36;SP;;;;;  0,0099
FON9J36;SP;;;;;  0,0099
ENR9J36;SP;;;;;  0,0099
FNR9J36;SP;;;;;  0,0099
ENV3I96;SP;;;;;  0,0001
FNV3I96;SP;;;;;  0,0001
ENA3J96;SP;;;;;  0,0099
FNA3J96;SP;;;;;  0,0099
EAN3J96;SP;;;;;  0,0099
FAN3J96;SP;;;;;  0,0099
EFN3J96;SP;;;;;  0,0099
FFN3J96;SP;;;;;  0,0099
EON3J96;SP;;;;;  0,0099
FON3J96;SP;;;;;  0,0099
ENR3J96;SP;;;;;  0,0099
FNR3J96;SP;;;;;  0,0099
ARY4I94;PR;;;;; 9,8e-05
ARY7I94;PR;;;;; 9,8e-05
ARY9I94;PR;;;;; 9,8e-05
ARA1I94;PR;;;;; 0,00941
ARR1I94;PR;;;;; 0,00941
ARN1I96;PR;;;;; 9,6e-05
ERA3I26;SP;;;;;    0,01
FRA3I26;SP;;;;;    0,01
ERR3I26;SP;;;;;    0,01
FRR3I26;SP;;;;;    0,01
ERA3I36;SP;;;;;    0,01
FRA3I36;SP;;;;;    0,01
ERR3I36;SP;;;;;    0,01
FRR3I36;SP;;;;;    0,01
AYY4J96;PR;;;;; 9,9e-05
AYY7J96;PR;;;;; 9,9e-05
AYY9J96;PR;;;;; 9,9e-05
AVY1I96;PR;;;;; 9,6e-05
AYA1J96;PR;;;;;  0,0095
AYR1J96;PR;;;;;  0,0095
AAY1J96;PR;;;;;  0,0095
BAY1J96;PR;;;;;  0,0095
AFY1J96;PR;;;;;  0,0095
AOY1J96;PR;;;;;  0,0095
AYV1I96;PR;;;;; 9,6e-05
AVM4J96;PR;;;;; 9,9e-05
AMV4J96;PR;;;;; 9,9e-05
AWV4J96;PR;;;;; 9,9e-05
AVM7J96;PR;;;;; 9,9e-05
AMV7J96;PR;;;;; 9,9e-05
AWV7J96;PR;;;;; 9,9e-05
AVM9J96;PR;;;;; 9,9e-05
AMV9J96;PR;;;;; 9,9e-05
AWV9J96;PR;;;;; 9,9e-05
AMA4I24;PR;;;;;  0,0098
AWA4I24;PR;;;;;  0,0098
AAM4I24;PR;;;;;  0,0098
BAM4I24;PR;;;;;  0,0098
AFM4I24;PR;;;;;  0,0098
AOM4I24;PR;;;;;  0,0098
AMR4I24;PR;;;;;  0,0098
AWR4I24;PR;;;;;  0,0098
AMA7I24;PR;;;;;  0,0098
AWA7I24;PR;;;;;  0,0098
AAM7I24;PR;;;;;  0,0098
BAM7I24;PR;;;;;  0,0098
AFM7I24;PR;;;;;  0,0098
AOM7I24;PR;;;;;  0,0098
AMR7I24;PR;;;;;  0,0098
AWR7I24;PR;;;;;  0,0098
AMA9I24;PR;;;;;  0,0098
AWA9I24;PR;;;;;  0,0098
AAM9I24;PR;;;;;  0,0098
BAM9I24;PR;;;;;  0,0098
AFM9I24;PR;;;;;  0,0098
AOM9I24;PR;;;;;  0,0098
AMR9I24;PR;;;;;  0,0098
AWR9I24;PR;;;;;  0,0098
AMA4I34;PR;;;;;  0,0098
AWA4I34;PR;;;;;  0,0098
AAM4I34;PR;;;;;  0,0098
BAM4I34;PR;;;;;  0,0098
AFM4I34;PR;;;;;  0,0098
AOM4I34;PR;;;;;  0,0098
AMR4I34;PR;;;;;  0,0098
AWR4I34;PR;;;;;  0,0098
AMA7I34;PR;;;;;  0,0098
AWA7I34;PR;;;;;  0,0098
AAM7I34;PR;;;;;  0,0098
BAM7I34;PR;;;;;  0,0098
AFM7I34;PR;;;;;  0,0098
AOM7I34;PR;;;;;  0,0098
AMR7I34;PR;;;;;  0,0098
AWR7I34;PR;;;;;  0,0098
AMA9I34;PR;;;;;  0,0098
AWA9I34;PR;;;;;  0,0098
AAM9I34;PR;;;;;  0,0098
BAM9I34;PR;;;;;  0,0098
AFM9I34;PR;;;;;  0,0098
AOM9I34;PR;;;;;  0,0098
AMR9I34;PR;;;;;  0,0098
AWR9I34;PR;;;;;  0,0098
AMA3I94;PR;;;;;  0,0098
AWA3I94;PR;;;;;  0,0098
AAM3I94;PR;;;;;  0,0098
BAM3I94;PR;;;;;  0,0098
AFM3I94;PR;;;;;  0,0098
AOM3I94;PR;;;;;  0,0098
AMR3I94;PR;;;;;  0,0098
AWR3I94;PR;;;;;  0,0098
ANM4I26;PR;;;;;  0,0001
AMN4I26;PR;;;;;  0,0001
AWN4I26;PR;;;;;  0,0001
ANM7I26;PR;;;;;  0,0001
AMN7I26;PR;;;;;  0,0001
AWN7I26;PR;;;;;  0,0001
ANM9I26;PR;;;;;  0,0001
AMN9I26;PR;;;;;  0,0001
AWN9I26;PR;;;;;  0,0001
ANM4I36;PR;;;;;  0,0001
AMN4I36;PR;;;;;  0,0001
AWN4I36;PR;;;;;  0,0001
ANM7I36;PR;;;;;  0,0001
AMN7I36;PR;;;;;  0,0001
AWN7I36;PR;;;;;  0,0001
ANM9I36;PR;;;;;  0,0001
AMN9I36;PR;;;;;  0,0001
AWN9I36;PR;;;;;  0,0001
ANM3I96;PR;;;;;  0,0001
AMN3I96;PR;;;;;  0,0001
AWN3I96;PR;;;;;  0,0001
AVW4I26;PR;;;;;  0,0001
AVW7I26;PR;;;;;  0,0001
AVW9I26;PR;;;;;  0,0001
AVW4I36;PR;;;;;  0,0001
AVW7I36;PR;;;;;  0,0001
AVW9I36;PR;;;;;  0,0001
AVW3I96;PR;;;;;  0,0001
AAW3J96;PR;;;;;  0,0099
BAW3J96;PR;;;;;  0,0099
AFW3J96;PR;;;;;  0,0099
AOW3J96;PR;;;;;  0,0099
AAW4J26;PR;;;;;  0,0099
BAW4J26;PR;;;;;  0,0099
AFW4J26;PR;;;;;  0,0099
AOW4J26;PR;;;;;  0,0099
AAW7J26;PR;;;;;  0,0099
BAW7J26;PR;;;;;  0,0099
AFW7J26;PR;;;;;  0,0099
AOW7J26;PR;;;;;  0,0099
AAW9J26;PR;;;;;  0,0099
BAW9J26;PR;;;;;  0,0099
AFW9J26;PR;;;;;  0,0099
AOW9J26;PR;;;;;  0,0099
AAW4J36;PR;;;;;  0,0099
BAW4J36;PR;;;;;  0,0099
AFW4J36;PR;;;;;  0,0099
AOW4J36;PR;;;;;  0,0099
AAW7J36;PR;;;;;  0,0099
BAW7J36;PR;;;;;  0,0099
AFW7J36;PR;;;;;  0,0099
AOW7J36;PR;;;;;  0,0099
AAW9J36;PR;;;;;  0,0099
BAW9J36;PR;;;;;  0,0099
AFW9J36;PR;;;;;  0,0099
AOW9J36;PR;;;;;  0,0099
KVA4I96;RJ;;;;;   1e-06
KVR4I96;RJ;;;;;   1e-06
KVA7I96;RJ;;;;;   1e-06
KVR7I96;RJ;;;;;   1e-06
KVA9I96;RJ;;;;;   1e-06
KVR9I96;RJ;;;;;   1e-06
LVA4I94;RJ;;;;; 9,8e-05
LAV4I94;RJ;;;;; 9,8e-05
LFV4I94;RJ;;;;; 9,8e-05
LOV4I94;RJ;;;;; 9,8e-05
LVA7I94;RJ;;;;; 9,8e-05
LAV7I94;RJ;;;;; 9,8e-05
LFV7I94;RJ;;;;; 9,8e-05
LOV7I94;RJ;;;;; 9,8e-05
LVA9I94;RJ;;;;; 9,8e-05
LAV9I94;RJ;;;;; 9,8e-05
LFV9I94;RJ;;;;; 9,8e-05
LOV9I94;RJ;;;;; 9,8e-05
LAA4J94;RJ;;;;;  0,0097
LFA4J94;RJ;;;;;  0,0097
LOA4J94;RJ;;;;;  0,0097
LAR4J94;RJ;;;;;  0,0097
LFR4J94;RJ;;;;;  0,0097
LOR4J94;RJ;;;;;  0,0097
LAA7J94;RJ;;;;;  0,0097
LFA7J94;RJ;;;;;  0,0097
LOA7J94;RJ;;;;;  0,0097
LAR7J94;RJ;;;;;  0,0097
LFR7J94;RJ;;;;;  0,0097
LOR7J94;RJ;;;;;  0,0097
LAA9J94;RJ;;;;;  0,0097
LFA9J94;RJ;;;;;  0,0097
LOA9J94;RJ;;;;;  0,0097
LAR9J94;RJ;;;;;  0,0097
LFR9J94;RJ;;;;;  0,0097
LOR9J94;RJ;;;;;  0,0097
LNV4I96;RJ;;;;;   1e-06
KOV4I96;RJ;;;;;   1e-06
LNV7I96;RJ;;;;;   1e-06
KOV7I96;RJ;;;;;   1e-06
LNV9I96;RJ;;;;;   1e-06
KOV9I96;RJ;;;;;   1e-06
LNA4J96;RJ;;;;; 9,9e-05
KOA4J96;RJ;;;;; 9,9e-05
LAN4J96;RJ;;;;; 9,9e-05
LFN4J96;RJ;;;;; 9,9e-05
LON4J96;RJ;;;;; 9,9e-05
LNR4J96;RJ;;;;; 9,9e-05
KOR4J96;RJ;;;;; 9,9e-05
LNA7J96;RJ;;;;; 9,9e-05
KOA7J96;RJ;;;;; 9,9e-05
LAN7J96;RJ;;;;; 9,9e-05
LFN7J96;RJ;;;;; 9,9e-05
LON7J96;RJ;;;;; 9,9e-05
LNR7J96;RJ;;;;; 9,9e-05
KOR7J96;RJ;;;;; 9,9e-05
LNA9J96;RJ;;;;; 9,9e-05
KOA9J96;RJ;;;;; 9,9e-05
LAN9J96;RJ;;;;; 9,9e-05
LFN9J96;RJ;;;;; 9,9e-05
LON9J96;RJ;;;;; 9,9e-05
LNR9J96;RJ;;;;; 9,9e-05
KOR9J96;RJ;;;;; 9,9e-05
LRA4I26;RJ;;;;;  0,0001
LRR4I26;RJ;;;;;  0,0001
LRA7I26;RJ;;;;;  0,0001
LRR7I26;RJ;;;;;  0,0001
LRA9I26;RJ;;;;;  0,0001
LRR9I26;RJ;;;;;  0,0001
LRA4I36;RJ;;;;;  0,0001
LRR4I36;RJ;;;;;  0,0001
LRA7I36;RJ;;;;;  0,0001
LRR7I36;RJ;;;;;  0,0001
LRA9I36;RJ;;;;;  0,0001
LRR9I36;RJ;;;;;  0,0001
LRA3I96;RJ;;;;;  0,0001
LRR3I96;RJ;;;;;  0,0001
EVV4I94;SP;;;;; 9,8e-05
FVV4I94;SP;;;;; 9,8e-05
EVV7I94;SP;;;;; 9,8e-05
FVV7I94;SP;;;;; 9,8e-05
EVV9I94;SP;;;;; 9,8e-05
FVV9I94;SP;;;;; 9,8e-05
EVN4J96;SP;;;;; 9,9e-05
FVN4J96;SP;;;;; 9,9e-05
EVN7J96;SP;;;;; 9,9e-05
FVN7J96;SP;;;;; 9,9e-05
EVN9J96;SP;;;;; 9,9e-05
FVN9J96;SP;;;;; 9,9e-05
EVA4J94;SP;;;;;  0,0097
FVA4J94;SP;;;;;  0,0097
EVR4J94;SP;;;;;  0,0097
FVR4J94;SP;;;;;  0,0097
EAV4J94;SP;;;;;  0,0097
FAV4J94;SP;;;;;  0,0097
EFV4J94;SP;;;;;  0,0097
FFV4J94;SP;;;;;  0,0097
EOV4J94;SP;;;;;  0,0097
FOV4J94;SP;;;;;  0,0097
EVA7J94;SP;;;;;  0,0097
FVA7J94;SP;;;;;  0,0097
EVR7J94;SP;;;;;  0,0097
FVR7J94;SP;;;;;  0,0097
EAV7J94;SP;;;;;  0,0097
FAV7J94;SP;;;;;  0,0097
EFV7J94;SP;;;;;  0,0097
FFV7J94;SP;;;;;  0,0097
EOV7J94;SP;;;;;  0,0097
FOV7J94;SP;;;;;  0,0097
EVA9J94;SP;;;;;  0,0097
FVA9J94;SP;;;;;  0,0097
EVR9J94;SP;;;;;  0,0097
FVR9J94;SP;;;;;  0,0097
EAV9J94;SP;;;;;  0,0097
FAV9J94;SP;;;;;  0,0097
EFV9J94;SP;;;;;  0,0097
FFV9J94;SP;;;;;  0,0097
EOV9J94;SP;;;;;  0,0097
FOV9J94;SP;;;;;  0,0097
ENV4J96;SP;;;;; 9,9e-05
FNV4J96;SP;;;;; 9,9e-05
ENV7J96;SP;;;;; 9,9e-05
FNV7J96;SP;;;;; 9,9e-05
ENV9J96;SP;;;;; 9,9e-05
FNV9J96;SP;;;;; 9,9e-05
ENA4I24;SP;;;;;  0,0098
FNA4I24;SP;;;;;  0,0098
EAN4I24;SP;;;;;  0,0098
FAN4I24;SP;;;;;  0,0098
EFN4I24;SP;;;;;  0,0098
FFN4I24;SP;;;;;  0,0098
EON4I24;SP;;;;;  0,0098
FON4I24;SP;;;;;  0,0098
ENR4I24;SP;;;;;  0,0098
FNR4I24;SP;;;;;  0,0098
ENA7I24;SP;;;;;  0,0098
FNA7I24;SP;;;;;  0,0098
EAN7I24;SP;;;;;  0,0098
FAN7I24;SP;;;;;  0,0098
EFN7I24;SP;;;;;  0,0098
FFN7I24;SP;;;;;  0,0098
EON7I24;SP;;;;;  0,0098
FON7I24;SP;;;;;  0,0098
ENR7I24;SP;;;;;  0,0098
FNR7I24;SP;;;;;  0,0098
ENA9I24;SP;;;;;  0,0098
FNA9I24;SP;;;;;  0,0098
EAN9I24;SP;;;;;  0,0098
FAN9I24;SP;;;;;  0,0098
EFN9I24;SP;;;;;  0,0098
FFN9I24;SP;;;;;  0,0098
EON9I24;SP;;;;;  0,0098
FON9I24;SP;;;;;  0,0098
ENR9I24;SP;;;;;  0,0098
FNR9I24;SP;;;;;  0,0098
ENA4I34;SP;;;;;  0,0098
FNA4I34;SP;;;;;  0,0098
EAN4I34;SP;;;;;  0,0098
FAN4I34;SP;;;;;  0,0098
EFN4I34;SP;;;;;  0,0098
FFN4I34;SP;;;;;  0,0098
EON4I34;SP;;;;;  0,0098
FON4I34;SP;;;;;  0,0098
ENR4I34;SP;;;;;  0,0098
FNR4I34;SP;;;;;  0,0098
ENA7I34;SP;;;;;  0,0098
FNA7I34;SP;;;;;  0,0098
EAN7I34;SP;;;;;  0,0098
FAN7I34;SP;;;;;  0,0098
EFN7I34;SP;;;;;  0,0098
FFN7I34;SP;;;;;  0,0098
EON7I34;SP;;;;;  0,0098
FON7I34;SP;;;;;  0,0098
ENR7I34;SP;;;;;  0,0098
FNR7I34;SP;;;;;  0,0098
ENA9I34;SP;;;;;  0,0098
FNA9I34;SP;;;;;  0,0098
EAN9I34;SP;;;;;  0,0098
FAN9I34;SP;;;;;  0,0098
EFN9I34;SP;;;;;  0,0098
FFN9I34;SP;;;;;  0,0098
EON9I34;SP;;;;;  0,0098
FON9I34;SP;;;;;  0,0098
ENR9I34;SP;;;;;  0,0098
FNR9I34;SP;;;;;  0,0098
ENA3I94;SP;;;;;  0,0098
FNA3I94;SP;;;;;  0,0098
EAN3I94;SP;;;;;  0,0098
FAN3I94;SP;;;;;  0,0098
EFN3I94;SP;;;;;  0,0098
FFN3I94;SP;;;;;  0,0098
EON3I94;SP;;;;;  0,0098
FON3I94;SP;;;;;  0,0098
ENR3I94;SP;;;;;  0,0098
FNR3I94;SP;;;;;  0,0098
ENN4I26;SP;;;;;  0,0001
FNN4I26;SP;;;;;  0,0001
ENN7I26;SP;;;;;  0,0001
FNN7I26;SP;;;;;  0,0001
ENN9I26;SP;;;;;  0,0001
FNN9I26;SP;;;;;  0,0001
ENN4I36;SP;;;;;  0,0001
FNN4I36;SP;;;;;  0,0001
ENN7I36;SP;;;;;  0,0001
FNN7I36;SP;;;;;  0,0001
ENN9I36;SP;;;;;  0,0001
FNN9I36;SP;;;;;  0,0001
ENN3I96;SP;;;;;  0,0001
FNN3I96;SP;;;;;  0,0001
ERV4I26;SP;;;;;  0,0001
FRV4I26;SP;;;;;  0,0001
ERV7I26;SP;;;;;  0,0001
FRV7I26;SP;;;;;  0,0001
ERV9I26;SP;;;;;  0,0001
FRV9I26;SP;;;;;  0,0001
ERA4J26;SP;;;;;  0,0099
FRA4J26;SP;;;;;  0,0099
ERR4J26;SP;;;;;  0,0099
FRR4J26;SP;;;;;  0,0099
ERA7J26;SP;;;;;  0,0099
FRA7J26;SP;;;;;  0,0099
ERR7J26;SP;;;;;  0,0099
FRR7J26;SP;;;;;  0,0099
ERA9J26;SP;;;;;  0,0099
FRA9J26;SP;;;;;  0,0099
ERR9J26;SP;;;;;  0,0099
FRR9J26;SP;;;;;  0,0099
ERV4I36;SP;;;;;  0,0001
FRV4I36;SP;;;;;  0,0001
ERV7I36;SP;;;;;  0,0001
FRV7I36;SP;;;;;  0,0001
ERV9I36;SP;;;;;  0,0001
FRV9I36;SP;;;;;  0,0001
ERA4J36;SP;;;;;  0,0099
FRA4J36;SP;;;;;  0,0099
ERR4J36;SP;;;;;  0,0099
FRR4J36;SP;;;;;  0,0099
ERA7J36;SP;;;;;  0,0099
FRA7J36;SP;;;;;  0,0099
ERR7J36;SP;;;;;  0,0099
FRR7J36;SP;;;;;  0,0099
ERA9J36;SP;;;;;  0,0099
FRA9J36;SP;;;;;  0,0099
ERR9J36;SP;;;;;  0,0099
FRR9J36;SP;;;;;  0,0099
ERV3I96;SP;;;;;  0,0001
FRV3I96;SP;;;;;  0,0001
ERA3J96;SP;;;;;  0,0099
FRA3J96;SP;;;;;  0,0099
ERR3J96;SP;;;;;  0,0099
FRR3J96;SP;;;;;  0,0099
AYY4I94;PR;;;;; 9,8e-05
AYY7I94;PR;;;;; 9,8e-05
AYY9I94;PR;;;;; 9,8e-05
AYA1I94;PR;;;;; 0,00941
AYR1I94;PR;;;;; 0,00941
AAY1I94;PR;;;;; 0,00941
BAY1I94;PR;;;;; 0,00941
AFY1I94;PR;;;;; 0,00941
AOY1I94;PR;;;;; 0,00941
AYN1I96;PR;;;;; 9,6e-05
ANY1I96;PR;;;;; 9,6e-05
EYA3I26;SP;;;;;    0,01
FYA3I26;SP;;;;;    0,01
EYR3I26;SP;;;;;    0,01
FYR3I26;SP;;;;;    0,01
EAY3I26;SP;;;;;    0,01
FAY3I26;SP;;;;;    0,01
EFY3I26;SP;;;;;    0,01
FFY3I26;SP;;;;;    0,01
EOY3I26;SP;;;;;    0,01
FOY3I26;SP;;;;;    0,01
EYA3I36;SP;;;;;    0,01
FYA3I36;SP;;;;;    0,01
EYR3I36;SP;;;;;    0,01
FYR3I36;SP;;;;;    0,01
EAY3I36;SP;;;;;    0,01
FAY3I36;SP;;;;;    0,01
EFY3I36;SP;;;;;    0,01
FFY3I36;SP;;;;;    0,01
EOY3I36;SP;;;;;    0,01
FOY3I36;SP;;;;;    0,01
ETT1I26;SP;;;;;  0,0096
FTT1I26;SP;;;;;  0,0096
